host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
474118734000000,39621,-0.858,-0.026,-0.516,0.11,-0.04,-0.17
474118750000000,39641,-0.86,-0.024,-0.513,0.17,0.14,0.02
474118781000000,39661,-0.854,-0.026,-0.521,0.12,-0.19,-0.12
474118796000000,39681,-0.857,-0.027,-0.515,0.15,-0.06,0.05
474118812000000,39701,-0.857,-0.021,-0.511,0.09,-0.04,0.19
474118828000000,39721,-0.851,-0.027,-0.523,0.15,-0.31,0.01
474118859000000,39741,-0.855,-0.025,-0.518,0.22,-0.03,0.13
474118875000000,39761,-0.857,-0.023,-0.514,0.25,0.01,-0.15
474118890000000,39781,-0.861,-0.028,-0.518,-0.04,0.12,0.3
474118921000000,39801,-0.854,-0.023,-0.515,-0.2,0.33,-0.02
474118937000000,39821,-0.854,-0.023,-0.514,0.18,0.17,0.17
474118953000000,39841,-0.856,-0.026,-0.517,0.12,-0.27,0.14
474118968000000,39861,-0.863,-0.025,-0.514,0.07,0.04,0.29
474119000000000,39881,-0.857,-0.024,-0.517,-0.02,-0.17,0.17
474119015000000,39901,-0.855,-0.021,-0.519,-0.28,0.05,0.03
474119031000000,39921,-0.854,-0.027,-0.516,0.06,0.06,0.17
474119062000000,39941,-0.851,-0.027,-0.512,0.09,0.04,-0.28
474119078000000,39961,-0.855,-0.025,-0.52,0.11,0.04,-0.0
474119093000000,39981,-0.855,-0.025,-0.511,0.05,-0.12,0.03
474119109000000,40001,-0.856,-0.022,-0.516,-0.27,-0.17,0.01
474119140000000,40021,-0.857,-0.022,-0.512,0.01,-0.1,0.02
474119156000000,40041,-0.857,-0.023,-0.511,0.05,0.33,-0.02
474119171000000,40061,-0.856,-0.021,-0.514,0.16,-0.15,-0.02
474119203000000,40081,-0.857,-0.025,-0.513,-0.17,0.13,-0.03
474119218000000,40101,-0.858,-0.025,-0.519,-0.02,0.1,-0.12
474119234000000,40121,-0.859,-0.022,-0.516,0.18,0.27,0.31
474119250000000,40141,-0.854,-0.025,-0.519,0.01,-0.11,0.01
474119281000000,40161,-0.859,-0.024,-0.518,-0.13,-0.02,0.02
474119296000000,40181,-0.861,-0.024,-0.508,-0.17,0.27,0.13
474119312000000,40201,-0.859,-0.028,-0.519,-0.01,-0.1,0.02
474119328000000,40221,-0.858,-0.023,-0.507,-0.08,-0.15,0.05
474119359000000,40241,-0.854,-0.023,-0.517,-0.06,-0.02,0.01
474119375000000,40261,-0.853,-0.022,-0.517,0.12,-0.18,0.03
474119390000000,40281,-0.857,-0.023,-0.511,-0.01,0.02,0.03
474119421000000,40301,-0.854,-0.025,-0.509,0.15,-0.18,0.1
474119437000000,40321,-0.858,-0.028,-0.52,0.13,0.18,0.17
474119453000000,40341,-0.856,-0.025,-0.52,0.14,-0.19,0.06
474119468000000,40361,-0.858,-0.025,-0.519,-0.24,-0.03,0.02
474119500000000,40381,-0.86,-0.023,-0.517,0.02,0.01,-0.09
474119515000000,40401,-0.85,-0.022,-0.515,0.11,0.17,0.2
474119531000000,40421,-0.86,-0.027,-0.517,-0.24,-0.03,0.09
474119562000000,40441,-0.861,-0.027,-0.51,0.02,0.27,0.01
474119578000000,40461,-0.851,-0.028,-0.512,0.14,0.2,0.16
474119593000000,40481,-0.857,-0.026,-0.513,-0.01,0.14,-0.13
474119609000000,40501,-0.856,-0.026,-0.519,0.15,-0.09,0.14
474119640000000,40521,-0.856,-0.024,-0.515,0.18,-0.2,0.03
474119656000000,40541,-0.862,-0.024,-0.515,0.15,-0.16,-0.07
474119671000000,40561,-0.855,-0.027,-0.514,-0.21,0.01,0.08
474119703000000,40581,-0.858,-0.025,-0.516,0.2,-0.1,-0.17
474119718000000,40601,-0.855,-0.023,-0.508,0.09,0.04,-0.02
474119734000000,40621,-0.859,-0.022,-0.514,-0.14,0.2,-0.02
474119750000000,40641,-0.86,-0.024,-0.513,-0.06,0.05,-0.09
474119781000000,40661,-0.854,-0.024,-0.519,0.16,0.08,-0.08
474119796000000,40681,-0.853,-0.021,-0.521,0.08,0.11,0.09
474119812000000,40701,-0.856,-0.026,-0.517,0.24,-0.05,-0.04
474119828000000,40721,-0.853,-0.023,-0.513,0.1,0.29,-0.08
474119859000000,40741,-0.852,-0.022,-0.514,0.05,0.15,-0.26
474119875000000,40761,-0.855,-0.022,-0.511,0.05,0.14,-0.16
474119890000000,40781,-0.858,-0.026,-0.517,-0.11,0.29,0.07
474119921000000,40801,-0.857,-0.029,-0.512,-0.12,-0.0,0.02
474119937000000,40821,-0.858,-0.022,-0.511,-0.17,0.14,0.09
474119953000000,40841,-0.861,-0.023,-0.511,-0.08,0.05,-0.1
474119968000000,40861,-0.853,-0.019,-0.511,-0.04,-0.01,0.04
474120000000000,40881,-0.856,-0.023,-0.516,-0.04,-0.03,0.11
474120015000000,40901,-0.856,-0.024,-0.516,-0.03,0.03,0.05
474120031000000,40921,-0.859,-0.025,-0.517,-0.01,0.01,0.05
474120062000000,40941,-0.857,-0.025,-0.511,0.0,0.08,0.08
474120078000000,40961,-0.858,-0.023,-0.521,-0.01,0.14,0.04
474120093000000,40981,-0.855,-0.024,-0.515,0.04,-0.09,0.19
474120109000000,41001,-0.854,-0.025,-0.515,0.12,0.01,-0.12
474120140000000,41021,-0.859,-0.025,-0.516,-0.13,-0.25,0.04
474120156000000,41041,-0.859,-0.024,-0.516,-0.07,0.02,-0.0
474120171000000,41061,-0.852,-0.027,-0.51,0.06,0.17,0.07
474120203000000,41081,-0.855,-0.021,-0.512,-0.29,0.19,0.11
474120218000000,41101,-0.853,-0.027,-0.514,0.15,-0.06,0.24
474120234000000,41121,-0.856,-0.023,-0.512,-0.08,0.11,-0.08
474120250000000,41141,-0.856,-0.025,-0.518,-0.04,0.04,-0.08
474120281000000,41161,-0.858,-0.026,-0.518,0.25,-0.13,0.02
474120296000000,41181,-0.853,-0.024,-0.508,0.12,-0.09,0.14
474120312000000,41201,-0.856,-0.025,-0.514,-0.16,-0.29,0.01
474120328000000,41221,-0.854,-0.022,-0.517,-0.18,0.07,-0.05
474120359000000,41241,-0.858,-0.023,-0.516,-0.12,-0.03,0.2
474120375000000,41261,-0.853,-0.025,-0.519,0.15,-0.16,-0.08
474120390000000,41281,-0.858,-0.021,-0.513,0.11,0.31,0.03
474120421000000,41301,-0.856,-0.027,-0.514,-0.15,0.33,-0.05
474120437000000,41321,-0.855,-0.025,-0.515,-0.04,-0.25,0.17
474120453000000,41341,-0.858,-0.026,-0.513,0.0,-0.14,0.14
474120468000000,41361,-0.859,-0.027,-0.512,0.07,0.25,0.24
474120500000000,41381,-0.854,-0.026,-0.512,-0.3,0.13,-0.15
474120515000000,41401,-0.859,-0.021,-0.519,0.31,-0.15,0.13
474120531000000,41421,-0.86,-0.023,-0.51,-0.17,0.08,0.08
474120562000000,41441,-0.857,-0.024,-0.507,-0.1,-0.19,0.37
474120578000000,41461,-0.856,-0.025,-0.516,0.15,0.19,-0.03
474120593000000,41481,-0.857,-0.022,-0.516,0.26,-0.06,0.01
474120609000000,41501,-0.857,-0.026,-0.52,0.29,0.11,-0.01
474120640000000,41521,-0.854,-0.025,-0.519,0.1,0.17,0.06
474120656000000,41541,-0.851,-0.025,-0.516,0.02,-0.1,0.02
474120671000000,41561,-0.856,-0.026,-0.512,-0.08,-0.1,0.28
474120703000000,41581,-0.855,-0.021,-0.504,-0.07,-0.35,-0.18
474120718000000,41601,-0.858,-0.024,-0.519,-0.05,-0.18,-0.23
474120734000000,41621,-0.858,-0.025,-0.511,0.22,-0.02,0.4
474120750000000,41641,-0.859,-0.024,-0.517,0.19,-0.07,0.04
474120781000000,41661,-0.853,-0.025,-0.517,0.02,-0.04,0.1
474120796000000,41681,-0.853,-0.02,-0.518,0.22,-0.07,0.01
474120812000000,41701,-0.855,-0.024,-0.515,-0.22,0.04,-0.05
474120828000000,41721,-0.857,-0.021,-0.512,0.05,-0.15,0.13
474120859000000,41741,-0.857,-0.025,-0.517,0.07,0.04,0.02
474120875000000,41761,-0.861,-0.026,-0.516,-0.11,-0.19,0.16
474120890000000,41781,-0.857,-0.029,-0.514,0.1,0.14,0.11
474120921000000,41801,-0.854,-0.025,-0.514,0.03,-0.31,0.04
474120937000000,41821,-0.854,-0.025,-0.51,-0.32,-0.01,-0.01
474120953000000,41841,-0.853,-0.022,-0.524,0.11,-0.04,0.14
474120968000000,41861,-0.859,-0.023,-0.516,0.06,0.11,0.01
474121000000000,41881,-0.859,-0.021,-0.516,-0.04,0.08,-0.16
474121015000000,41901,-0.857,-0.028,-0.518,-0.11,0.18,-0.02
474121031000000,41921,-0.859,-0.025,-0.514,0.05,0.01,0.02
474121062000000,41941,-0.855,-0.023,-0.519,0.18,-0.12,0.25
474121078000000,41961,-0.857,-0.02,-0.513,-0.05,-0.07,0.03
474121093000000,41981,-0.857,-0.023,-0.514,-0.08,0.14,0.14
474121109000000,42001,-0.86,-0.028,-0.51,0.1,-0.2,-0.15
474121140000000,42021,-0.857,-0.025,-0.511,-0.11,-0.19,0.16
474121156000000,42041,-0.858,-0.022,-0.521,0.25,0.02,0.23
474121171000000,42061,-0.857,-0.024,-0.511,-0.24,0.21,0.11
474121203000000,42081,-0.854,-0.022,-0.524,-0.14,-0.06,-0.08
474121218000000,42101,-0.86,-0.024,-0.516,-0.09,0.19,-0.21
474121234000000,42121,-0.852,-0.025,-0.515,0.17,-0.07,0.08
474121250000000,42141,-0.858,-0.024,-0.522,-0.06,-0.19,0.05
474121281000000,42161,-0.857,-0.03,-0.515,0.34,0.17,0.02
474121296000000,42181,-0.856,-0.023,-0.518,0.05,-0.06,-0.14
474121312000000,42201,-0.854,-0.026,-0.523,-0.11,-0.16,-0.21
474121343000000,42221,-0.858,-0.024,-0.516,-0.01,-0.09,-0.01
474121359000000,42241,-0.858,-0.023,-0.521,0.12,-0.15,0.22
474121375000000,42261,-0.855,-0.023,-0.519,0.17,0.05,0.11
474121390000000,42281,-0.858,-0.025,-0.509,0.08,-0.17,0.01
474121421000000,42301,-0.854,-0.028,-0.521,0.05,-0.24,0.17
474121437000000,42321,-0.854,-0.024,-0.517,0.06,0.4,0.23
474121453000000,42341,-0.857,-0.019,-0.51,-0.17,0.09,-0.02
474121468000000,42361,-0.86,-0.021,-0.513,0.1,0.17,-0.0
474121500000000,42381,-0.857,-0.025,-0.519,0.22,-0.2,-0.03
474121515000000,42401,-0.852,-0.026,-0.51,0.01,0.27,-0.12
474121531000000,42421,-0.859,-0.02,-0.515,-0.14,-0.02,-0.18
474121562000000,42441,-0.862,-0.028,-0.513,-0.04,-0.2,0.22
474121578000000,42461,-0.856,-0.026,-0.515,0.18,0.17,0.03
474121593000000,42481,-0.855,-0.026,-0.514,-0.06,-0.06,0.19
474121609000000,42501,-0.856,-0.024,-0.516,-0.08,-0.22,0.08
474121640000000,42521,-0.857,-0.026,-0.512,0.02,0.07,0.12
474121656000000,42541,-0.858,-0.019,-0.511,0.04,-0.02,0.12
474121671000000,42561,-0.86,-0.025,-0.514,0.14,0.29,0.17
474121703000000,42581,-0.859,-0.023,-0.515,0.09,-0.0,-0.0
474121718000000,42601,-0.856,-0.027,-0.525,-0.02,-0.09,0.24
474121734000000,42621,-0.857,-0.022,-0.516,-0.19,0.15,0.13
474121750000000,42641,-0.855,-0.023,-0.511,0.02,0.02,-0.01
474121781000000,42661,-0.856,-0.027,-0.512,0.15,0.04,-0.18
474121796000000,42681,-0.86,-0.024,-0.51,0.47,0.07,0.24
474121812000000,42701,-0.859,-0.024,-0.514,0.05,-0.07,0.3
474121828000000,42721,-0.86,-0.026,-0.513,-0.02,0.4,0.28
474121859000000,42741,-0.857,-0.019,-0.514,0.01,0.15,0.05
474121875000000,42761,-0.854,-0.025,-0.517,-0.22,-0.3,0.06
474121890000000,42781,-0.857,-0.023,-0.515,0.09,0.42,0.09
474121921000000,42801,-0.858,-0.024,-0.518,0.02,0.14,0.15
474121937000000,42821,-0.854,-0.022,-0.516,0.13,0.05,-0.12
474121953000000,42841,-0.857,-0.023,-0.521,0.18,-0.19,-0.05
474121968000000,42861,-0.857,-0.021,-0.512,0.09,-0.01,-0.01
474122000000000,42881,-0.853,-0.02,-0.515,0.28,-0.28,0.15
474122015000000,42901,-0.854,-0.026,-0.518,0.07,0.06,0.07
474122031000000,42921,-0.851,-0.023,-0.514,-0.03,-0.09,0.02
474122062000000,42941,-0.86,-0.026,-0.517,0.18,-0.4,0.39
474122078000000,42961,-0.86,-0.022,-0.514,0.05,-0.02,-0.05
474122093000000,42981,-0.854,-0.026,-0.52,-0.03,-0.0,0.06
474122109000000,43001,-0.857,-0.02,-0.514,0.18,0.14,-0.15
474122140000000,43021,-0.857,-0.025,-0.517,0.01,-0.12,-0.09
474122156000000,43041,-0.856,-0.02,-0.515,-0.05,0.2,0.14
474122171000000,43061,-0.854,-0.026,-0.52,-0.17,-0.25,-0.19
474122187000000,43081,-0.855,-0.029,-0.511,0.09,0.23,0.3
474122218000000,43101,-0.856,-0.024,-0.518,0.31,0.09,-0.1
474122234000000,43121,-0.857,-0.025,-0.515,0.12,0.45,0.07
474122250000000,43141,-0.855,-0.021,-0.512,0.47,0.01,-0.09
474122281000000,43161,-0.854,-0.023,-0.506,-0.15,-0.16,0.01
474122296000000,43181,-0.855,-0.025,-0.51,0.05,0.09,-0.08
474122312000000,43201,-0.859,-0.024,-0.52,-0.05,0.13,0.01
474122328000000,43221,-0.855,-0.024,-0.514,0.25,0.24,0.02
474122359000000,43241,-0.857,-0.023,-0.511,-0.27,-0.37,-0.05
474122375000000,43261,-0.858,-0.024,-0.512,0.09,-0.12,0.08
474122390000000,43281,-0.858,-0.024,-0.515,-0.27,-0.22,0.05
474122421000000,43301,-0.858,-0.024,-0.513,0.43,-0.03,0.17
474122437000000,43321,-0.858,-0.028,-0.518,0.33,-0.21,0.08
474122453000000,43341,-0.855,-0.025,-0.522,0.02,-0.01,0.27
474122468000000,43361,-0.86,-0.024,-0.516,-0.61,-0.57,0.12
474122500000000,43381,-0.855,-0.02,-0.521,-0.18,-0.3,0.15
474122515000000,43401,-0.857,-0.027,-0.52,0.02,0.13,-0.08
474122531000000,43421,-0.858,-0.026,-0.514,-0.16,0.17,0.25
474122562000000,43441,-0.856,-0.025,-0.51,0.28,-0.23,0.16
474122578000000,43461,-0.857,-0.019,-0.515,-0.02,0.13,0.24
474122593000000,43481,-0.855,-0.025,-0.516,0.02,-0.06,-0.02
474122609000000,43501,-0.855,-0.026,-0.516,0.18,-0.02,0.04
474122640000000,43521,-0.855,-0.024,-0.518,0.35,-0.03,0.29
474122656000000,43541,-0.859,-0.024,-0.516,0.13,0.16,-0.34
474122671000000,43561,-0.856,-0.026,-0.514,-0.02,0.25,0.03
474122703000000,43581,-0.858,-0.021,-0.518,0.12,-0.49,-0.19
474122718000000,43601,-0.852,-0.022,-0.507,-0.05,-0.44,-0.31
474122734000000,43621,-0.861,-0.026,-0.52,-0.2,0.65,0.28
474122750000000,43641,-0.857,-0.024,-0.52,-0.08,-0.1,0.1
474122781000000,43661,-0.86,-0.025,-0.509,-0.11,-0.16,0.12
474122796000000,43681,-0.857,-0.028,-0.508,0.01,-0.15,0.27
474122812000000,43701,-0.855,-0.028,-0.513,-0.05,-0.22,-0.05
474122828000000,43721,-0.857,-0.025,-0.517,0.12,-0.53,0.18
474122859000000,43741,-0.855,-0.025,-0.517,0.39,-0.55,0.18
474122890000000,43781,-0.004,-0.0,-0.002,0.54,-0.48,-0.16
474122921000000,43801,-0.858,-0.027,-0.514,0.22,0.22,-0.08
474122937000000,43821,-0.858,-0.027,-0.524,-0.27,-0.38,-0.08
474122953000000,43841,-0.856,-0.026,-0.511,-0.1,-0.16,-0.06
474122968000000,43861,-0.858,-0.022,-0.513,0.09,-0.43,0.09
474123000000000,43881,-0.856,-0.024,-0.517,-0.05,0.17,-0.03
474123015000000,43901,-0.856,-0.025,-0.513,-0.07,0.11,0.08
474123031000000,43921,-0.859,-0.024,-0.515,0.01,0.04,0.24
474123062000000,43941,-0.852,-0.024,-0.514,-0.01,-0.02,0.12
474123078000000,43961,-0.853,-0.022,-0.507,-0.08,-0.0,-0.12
474123093000000,43981,-0.854,-0.026,-0.516,-0.24,-0.38,0.01
474123109000000,44001,-0.853,-0.026,-0.512,-0.24,-0.03,-0.07
474123140000000,44021,-0.854,-0.023,-0.513,0.17,0.17,-0.1
474123156000000,44041,-0.858,-0.024,-0.521,0.13,-0.49,0.12
474123171000000,44061,-0.85,-0.023,-0.512,0.24,-0.13,0.2
474123203000000,44081,-0.859,-0.026,-0.516,-0.14,0.21,-0.08
474123218000000,44101,-0.856,-0.024,-0.515,0.01,-0.06,0.33
474123234000000,44121,-0.859,-0.024,-0.514,0.22,-0.12,-0.11
474123250000000,44141,-0.857,-0.021,-0.513,0.12,-0.06,-0.08
474123281000000,44161,-0.86,-0.028,-0.509,0.03,-0.0,0.08
474123296000000,44181,-0.86,-0.023,-0.513,-0.15,0.09,0.13
474123312000000,44201,-0.857,-0.027,-0.514,0.23,0.04,-0.0
474123328000000,44221,-0.861,-0.025,-0.511,0.11,0.07,0.05
474123359000000,44241,-0.857,-0.023,-0.513,-0.01,-0.14,-0.18
474123375000000,44261,-0.856,-0.025,-0.513,0.16,-0.25,-0.14
474123390000000,44281,-0.854,-0.029,-0.516,0.07,0.23,0.11
474123421000000,44301,-0.856,-0.026,-0.515,0.16,-0.15,-0.2
474123437000000,44321,-0.854,-0.021,-0.515,-0.09,0.33,-0.26
474123453000000,44341,-0.858,-0.027,-0.519,-0.17,0.31,-0.07
474123468000000,44361,-0.86,-0.027,-0.517,0.07,-0.28,-0.07
474123500000000,44381,-0.861,-0.023,-0.518,0.11,0.44,0.1
474123515000000,44401,-0.858,-0.025,-0.519,0.37,0.04,0.17
474123531000000,44421,-0.86,-0.02,-0.513,0.02,0.03,-0.08
474123562000000,44441,-0.854,-0.021,-0.517,-0.06,0.3,0.12
474123578000000,44461,-0.858,-0.027,-0.513,-0.18,0.63,0.14
474123593000000,44481,-0.854,-0.027,-0.513,-0.24,0.01,-0.1
474123609000000,44501,-0.856,-0.023,-0.515,0.25,-0.45,0.01
474123640000000,44521,-0.856,-0.026,-0.511,0.05,0.05,-0.05
474123656000000,44541,-0.858,-0.024,-0.52,0.05,-0.05,0.04
474123671000000,44561,-0.857,-0.023,-0.513,0.02,0.36,0.24
474123703000000,44581,-0.86,-0.026,-0.512,0.09,-0.11,0.25
474123718000000,44601,-0.86,-0.025,-0.52,-0.14,0.19,0.09
474123734000000,44621,-0.855,-0.024,-0.524,0.04,-0.26,-0.05
474123750000000,44641,-0.856,-0.026,-0.519,-0.36,-0.09,-0.14
474123781000000,44661,-0.859,-0.024,-0.515,-0.17,0.35,-0.03
474123796000000,44681,-0.856,-0.026,-0.511,0.06,0.27,-0.09
474123812000000,44701,-0.855,-0.022,-0.514,0.16,0.33,0.1
474123828000000,44721,-0.856,-0.03,-0.518,-0.24,0.27,0.09
474123859000000,44741,-0.855,-0.028,-0.516,-0.02,-0.22,-0.05
474123875000000,44761,-0.857,-0.026,-0.512,-0.03,-0.08,0.03
474123890000000,44781,-0.857,-0.023,-0.518,-0.2,0.38,0.25
474123921000000,44801,-0.859,-0.023,-0.514,-0.27,0.06,0.1
474123937000000,44821,-0.858,-0.028,-0.511,0.34,-0.3,-0.12
474123953000000,44841,-0.856,-0.025,-0.516,0.07,0.05,-0.01
474123968000000,44861,-0.854,-0.023,-0.51,-0.01,-0.22,0.07
474124000000000,44881,-0.856,-0.023,-0.516,-0.15,0.11,0.14
474124015000000,44901,-0.855,-0.026,-0.511,0.05,-0.18,0.22
474124031000000,44921,-0.858,-0.029,-0.515,-0.07,-0.25,-0.21
474124062000000,44941,-0.859,-0.025,-0.524,-0.24,-0.21,-0.02
474124078000000,44961,-0.859,-0.026,-0.514,0.06,0.11,0.22
474124093000000,44981,-0.858,-0.024,-0.52,0.03,-0.01,0.13
474124109000000,45001,-0.854,-0.024,-0.509,0.17,-0.2,-0.01
474124140000000,45021,-0.858,-0.022,-0.519,-0.04,-0.17,-0.05
474124156000000,45041,-0.86,-0.024,-0.51,0.2,0.15,-0.08
474124171000000,45061,-0.857,-0.025,-0.513,0.39,-0.39,-0.12
474124187000000,45081,-0.857,-0.021,-0.511,-0.07,0.29,0.04
474124218000000,45101,-0.857,-0.025,-0.51,0.02,0.02,0.19
474124234000000,45121,-0.857,-0.022,-0.514,-0.01,0.31,0.17
474124250000000,45141,-0.86,-0.026,-0.512,-0.14,-0.02,-0.02
474124281000000,45161,-0.853,-0.027,-0.517,-0.11,-0.15,0.27
474124296000000,45181,-0.855,-0.024,-0.516,0.19,0.21,0.03
474124312000000,45201,-0.855,-0.021,-0.524,-0.04,-0.15,-0.05
474124328000000,45221,-0.856,-0.021,-0.515,0.2,-0.11,-0.08
474124359000000,45241,-0.852,-0.025,-0.514,0.08,-0.7,0.11
474124375000000,45261,-0.851,-0.026,-0.511,-0.09,-0.17,0.14
474124390000000,45281,-0.854,-0.025,-0.512,0.02,-0.54,0.02
474124421000000,45301,-0.858,-0.022,-0.52,0.02,0.14,-0.0
474124437000000,45321,-0.856,-0.025,-0.516,0.08,-0.01,0.11
474124453000000,45341,-0.858,-0.025,-0.514,0.11,0.03,-0.0
474124468000000,45361,-0.854,-0.023,-0.516,0.05,-0.12,0.26
474124500000000,45381,-0.857,-0.017,-0.522,-0.07,0.09,0.05
474124515000000,45401,-0.859,-0.027,-0.512,0.35,0.04,0.02
474124531000000,45421,-0.861,-0.023,-0.522,0.28,-0.01,-0.22
474124546000000,45441,-0.859,-0.026,-0.515,0.22,0.12,-0.18
474124578000000,45461,-0.857,-0.026,-0.515,-0.04,0.45,-0.05
474124593000000,45481,-0.856,-0.024,-0.514,-0.14,-0.21,0.03
474124609000000,45501,-0.855,-0.025,-0.509,0.15,0.04,-0.05
474124640000000,45521,-0.853,-0.022,-0.516,0.07,0.39,0.19
474124656000000,45541,-0.858,-0.025,-0.516,-0.1,-0.31,-0.22
474124671000000,45561,-0.858,-0.025,-0.519,0.01,0.04,-0.15
474124687000000,45581,-0.856,-0.022,-0.514,-0.06,0.14,0.1
474124718000000,45601,-0.856,-0.023,-0.514,-0.15,-0.05,0.08
474124734000000,45621,-0.859,-0.027,-0.515,0.09,-0.27,0.16
474124750000000,45641,-0.856,-0.023,-0.515,-0.01,-0.09,-0.21
474124781000000,45661,-0.855,-0.02,-0.512,0.02,0.07,-0.16
474124796000000,45681,-0.859,-0.026,-0.521,-0.08,-0.24,0.12
474124812000000,45701,-0.855,-0.024,-0.52,0.11,-0.1,-0.16
474124828000000,45721,-0.857,-0.024,-0.515,0.14,-0.22,0.02
474124859000000,45741,-0.857,-0.023,-0.522,-0.01,-0.13,-0.0
474124875000000,45761,-0.86,-0.02,-0.515,0.04,0.19,0.05
474124890000000,45781,-0.857,-0.026,-0.519,0.1,-0.47,-0.21
474124921000000,45801,-0.851,-0.023,-0.513,0.22,0.06,-0.08
474124937000000,45821,-0.853,-0.023,-0.513,0.09,0.15,0.09
474124953000000,45841,-0.854,-0.02,-0.513,0.11,-0.28,-0.21
474124968000000,45861,-0.86,-0.022,-0.515,0.05,-0.05,0.14
474125000000000,45881,-0.856,-0.022,-0.515,-0.05,-0.37,0.05
474125015000000,45901,-0.852,-0.025,-0.518,0.11,0.27,0.16
474125031000000,45921,-0.853,-0.025,-0.51,0.04,0.06,0.06
474125062000000,45941,-0.854,-0.019,-0.516,0.26,0.02,0.09
474125078000000,45961,-0.853,-0.025,-0.52,0.2,-0.25,0.14
474125093000000,45981,-0.86,-0.027,-0.515,-0.01,-0.2,0.04
474125109000000,46001,-0.86,-0.02,-0.513,0.12,-0.02,-0.02
474125140000000,46021,-0.862,-0.022,-0.515,-0.01,-0.45,-0.12
474125156000000,46041,-0.855,-0.022,-0.512,-0.05,-0.18,-0.17
474125171000000,46061,-0.852,-0.023,-0.513,0.04,0.46,-0.1
474125187000000,46081,-0.861,-0.021,-0.517,0.14,-0.34,0.11
474125218000000,46101,-0.856,-0.024,-0.513,-0.14,0.36,0.28
474125234000000,46121,-0.856,-0.022,-0.513,-0.17,-0.09,0.06
474125250000000,46141,-0.855,-0.024,-0.513,-0.02,0.09,0.1
474125281000000,46161,-0.858,-0.024,-0.51,-0.04,-0.23,0.17
474125296000000,46181,-0.859,-0.025,-0.505,0.05,0.19,0.01
474125312000000,46201,-0.854,-0.025,-0.513,0.03,0.06,0.15
474125328000000,46221,-0.86,-0.027,-0.518,0.0,0.02,0.09
474125359000000,46241,-0.861,-0.022,-0.518,-0.04,-0.04,-0.09
474125375000000,46261,-0.858,-0.022,-0.516,0.05,-0.06,0.33
474125390000000,46281,-0.859,-0.023,-0.513,-0.07,-0.22,-0.2
474125421000000,46301,-0.855,-0.024,-0.514,0.09,0.26,-0.04
474125437000000,46321,-0.855,-0.024,-0.511,0.08,0.18,0.29
474125453000000,46341,-0.854,-0.023,-0.511,0.12,-0.19,0.13
474125468000000,46361,-0.858,-0.024,-0.516,0.13,-0.51,-0.14
474125500000000,46381,-0.857,-0.026,-0.521,0.12,0.16,-0.18
474125515000000,46401,-0.856,-0.024,-0.515,-0.19,0.27,0.05
474125531000000,46421,-0.858,-0.024,-0.524,0.09,0.07,0.17
474125562000000,46441,-0.853,-0.025,-0.519,0.25,0.01,-0.11
474125578000000,46461,-0.85,-0.025,-0.518,0.07,0.33,0.01
474125593000000,46481,-0.85,-0.023,-0.513,0.11,-0.09,0.16
474125609000000,46501,-0.855,-0.027,-0.514,-0.28,-0.15,0.01
474125640000000,46521,-0.854,-0.023,-0.516,0.05,0.02,0.01
474125656000000,46541,-0.854,-0.023,-0.516,0.15,0.09,0.21
474125671000000,46561,-0.857,-0.024,-0.512,0.09,-0.04,-0.02
474125687000000,46581,-0.857,-0.024,-0.515,0.09,0.07,-0.01
474125718000000,46601,-0.852,-0.025,-0.518,-0.11,0.07,0.18
474125734000000,46621,-0.862,-0.025,-0.523,0.18,-0.04,-0.07
474125750000000,46641,-0.856,-0.025,-0.517,-0.02,0.05,0.01
474125781000000,46661,-0.857,-0.025,-0.519,-0.13,0.07,0.06
474125796000000,46681,-0.858,-0.025,-0.517,0.02,0.32,-0.31
474125812000000,46701,-0.855,-0.026,-0.512,-0.08,-0.03,-0.23
474125828000000,46721,-0.862,-0.022,-0.517,0.08,0.14,-0.17
474125859000000,46741,-0.858,-0.02,-0.514,0.14,-0.02,-0.2
474125875000000,46761,-0.862,-0.021,-0.517,-0.11,0.25,0.09
474125890000000,46781,-0.851,-0.024,-0.516,-0.24,-0.17,0.19
474125921000000,46801,-0.858,-0.026,-0.516,-0.14,-0.06,0.17
474125937000000,46821,-0.859,-0.027,-0.512,0.08,-0.1,0.23
474125953000000,46841,-0.859,-0.024,-0.512,0.1,0.1,0.12
474125968000000,46861,-0.853,-0.026,-0.508,0.11,0.03,0.4
474126000000000,46881,-0.857,-0.022,-0.512,0.1,-0.15,0.02
474126015000000,46901,-0.856,-0.026,-0.517,0.21,0.17,0.14
474126031000000,46921,-0.857,-0.025,-0.511,-0.14,-0.08,0.01
474126062000000,46941,-0.855,-0.026,-0.513,-0.02,-0.02,0.24
474126078000000,46961,-0.857,-0.025,-0.515,-0.17,-0.16,-0.12
474126093000000,46981,-0.849,-0.025,-0.516,-0.01,-0.02,-0.09
474126109000000,47001,-0.856,-0.021,-0.52,-0.04,-0.35,-0.11
474126140000000,47021,-0.858,-0.022,-0.512,-0.07,-0.18,-0.12
474126156000000,47041,-0.86,-0.022,-0.514,0.14,-0.26,0.19
474126171000000,47061,-0.855,-0.026,-0.512,-0.16,-0.13,0.11
474126187000000,47081,-0.856,-0.021,-0.52,-0.01,-0.19,0.14
